"ANIO FISCAL","MES FISCAL","TIPO CONTRIBUYENTE","ACTIVIDAD ECONÓMICA","IMPUESTO CAUSADO (601)","IMP A PAGAR POR PERCEPCION (699)","IMP A PAGAR POR RETENCION (799)","TOTAL COMPRAS LOCALES E IMPORTAC (519)","TOTAL VENTAS Y EXPORTACIONES (419)"
"2017","4","SOCIEDADES","C105002","55931.65","48005.44","16784.27","2000134.76","2770764.47"
"2017","4","SOCIEDADES","C105004","11668.82","7958.39","6835.83","1155888.0","1300815.77"
"2017","4","SOCIEDADES","C105005","1780099.23","1546951.24","290723.37","1.358800164E7","2.678958363E7"
"2017","4","SOCIEDADES","C105006","189607.41","182156.96","41303.24","6789647.01","7471019.69"
"2017","4","SOCIEDADES","C105009","390071.46","372710.91","115007.85","8790270.7","9411568.35"
"2017","4","SOCIEDADES","C105010","0.0","0.0","17.8","8544.7","14192.58"
"2017","4","SOCIEDADES","C107101","885258.23","728895.14","173338.68","9745293.43","1.771980476E7"
"2017","4","SOCIEDADES","C107102","432999.98","394346.73","83307.33","3975540.19","6263496.06"
"2017","4","SOCIEDADES","C107103","0.0","0.0","","0.0","0.0"
"2017","4","SOCIEDADES","C107109","10092.64","8646.88","1595.33","175332.07","236334.43"
"2017","4","SOCIEDADES","C110301","5832049.71","4838987.48","413131.42","1.625277118E7","5.564956846E7"
"2017","4","SOCIEDADES","C110303","31.4","0.0","0.0","234.1","450.0"
"2017","5","SOCIEDADES","C105001","528469.87","380464.26","342121.09","2.499988529E7","2.582751583E7"
"2017","5","SOCIEDADES","C105002","30175.35","24744.97","16281.64","2025594.54","2867943.26"
"2017","5","SOCIEDADES","C105004","5622.61","1850.08","7732.81","1216044.78","1387377.22"
"2017","5","SOCIEDADES","C105005","420159.51","211137.02","1488486.58","2.707465472E7","2.646685811E7"
"2017","5","SOCIEDADES","C105006","218846.56","200614.78","43915.16","8251430.9","8080898.71"
"2017","5","SOCIEDADES","C105009","209520.82","191632.54","97587.59","8201761.25","1.031488872E7"
"2017","5","SOCIEDADES","C105010","0.0","0.0","19.5","12614.2","17293.76"
"2017","5","SOCIEDADES","C107101","850295.6","688259.91","200953.52","1.210521283E7","1.951431047E7"
"2017","5","SOCIEDADES","C107102","489616.03","434281.12","80592.01","5117534.85","7231335.91"
"2017","5","SOCIEDADES","C107103","0.0","0.0","","0.0","0.0"
"2017","5","SOCIEDADES","C107109","10743.24","9502.38","1490.95","195779.95","261235.65"
"2017","5","SOCIEDADES","C110301","7129672.39","6055528.64","415393.05","1.816090276E7","6.601603834E7"
"2017","5","SOCIEDADES","C110303","75.05","0.0","0.0","189.74","725.77"
"2017","6","SOCIEDADES","C105001","685962.14","568171.28","317755.11","2.308149942E7","2.636338353E7"
"2017","6","SOCIEDADES","C105002","28327.4","23164.05","11927.12","2829713.38","2821202.45"
"2017","6","SOCIEDADES","C105004","9353.52","7085.16","8267.54","1215207.09","1506776.45"
"2017","6","SOCIEDADES","C105005","1295200.39","1044577.56","586520.29","1.612301613E7","2.718433995E7"
"2017","6","SOCIEDADES","C105006","109421.66","87576.68","33887.54","6890617.91","7383047.0"
"2017","6","SOCIEDADES","C105009","327076.31","309495.34","80129.86","8347466.16","1.191245955E7"
"2017","6","SOCIEDADES","C105010","0.0","0.0","60.26","17256.93","15049.19"
"2017","6","SOCIEDADES","C107101","720327.53","586528.47","195834.2","1.164563403E7","1.920013445E7"
"2017","6","SOCIEDADES","C107102","496100.94","430786.18","64123.13","3845119.14","7105400.32"
"2017","6","SOCIEDADES","C107103","0.0","0.0","","0.0","0.0"
"2017","6","SOCIEDADES","C107109","8198.64","7196.6","1378.22","176468.89","234965.84"
"2017","6","SOCIEDADES","C110301","5855241.58","4859692.16","511707.95","1.978391237E7","6.594358696E7"
"2017","6","SOCIEDADES","C110303","0.0","0.0","27.64","894.81","129.54"
"2017","7","SOCIEDADES","C105001","628590.62","507245.98","300090.24","2.232955442E7","2.697235107E7"
"2017","7","SOCIEDADES","C105002","22972.72","18835.77","24731.43","3042909.7","3339562.65"
"2017","7","SOCIEDADES","C105004","5298.38","3041.67","16905.55","1275158.3","1422207.48"
"2017","7","SOCIEDADES","C105005","1214894.93","1042282.04","347264.16","1.588224717E7","2.548980651E7"
"2017","7","SOCIEDADES","C105006","76543.82","71031.12","36288.8","6694355.54","7193223.3"
"2017","7","SOCIEDADES","C105009","417787.63","407556.24","71777.55","7698916.1","1.008518642E7"
"2017","7","SOCIEDADES","C105010","0.0","0.0","15.28","12666.33","15432.39"
"2017","7","SOCIEDADES","C107101","865951.84","724245.86","173415.89","1.16529151E7","2.00271451E7"
"2017","7","SOCIEDADES","C107102","460960.41","418070.13","69137.21","4370181.7","7093388.1"
"2017","7","SOCIEDADES","C107103","0.0","0.0","","0.0","0.0"
"2017","7","SOCIEDADES","C107109","9716.38","7867.04","1680.71","194507.44","256538.78"
"2017","7","SOCIEDADES","C110301","5960222.09","5014690.14","364570.9","1.748572685E7","6.455208101E7"
"2017","7","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2017","8","SOCIEDADES","C105001","456424.49","331156.71","284418.37","2.273449308E7","2.609022924E7"
"2017","8","SOCIEDADES","C105002","33199.45","28171.42","15350.89","3168342.66","3583639.08"
"2017","8","SOCIEDADES","C105004","6700.26","4225.54","10957.25","1334454.4","1594189.18"
"2017","8","SOCIEDADES","C105005","723810.37","546365.42","1255551.81","2.251333712E7","2.739709142E7"
"2017","8","SOCIEDADES","C105006","70968.74","66771.09","33759.79","7148089.38","7213344.0"
"2017","8","SOCIEDADES","C105009","264839.04","249645.06","76216.34","8452906.98","1.145887018E7"
"2017","8","SOCIEDADES","C105010","0.0","0.0","15.28","11392.19","14285.05"
"2017","8","SOCIEDADES","C107101","874782.47","727977.15","186734.47","1.386250544E7","2.122276922E7"
"2017","8","SOCIEDADES","C107102","454040.73","410711.46","66861.07","4351979.05","7089479.37"
"2017","8","SOCIEDADES","C107103","0.0","0.0","","0.0","0.0"
"2017","8","SOCIEDADES","C107109","12667.04","10680.83","2304.79","202009.0","291181.56"
"2017","8","SOCIEDADES","C110301","6834823.16","5712688.63","548426.21","2.181867421E7","7.236140713E7"
"2017","8","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2017","9","SOCIEDADES","C105001","545540.13","423814.88","254986.03","2.168948322E7","2.743535944E7"
"2017","9","SOCIEDADES","C105002","15106.17","11426.72","15313.54","2785763.09","2131761.2"
"2017","9","SOCIEDADES","C105004","6054.65","3991.34","7857.13","1313373.16","1518187.79"
"2017","9","SOCIEDADES","C105005","1155129.76","1026869.47","655933.16","1.791559653E7","2.705573963E7"
"2017","9","SOCIEDADES","C105006","134911.29","124272.74","36736.28","6588145.56","7625148.05"
"2017","9","SOCIEDADES","C105009","303112.28","293322.55","107289.96","8484480.51","1.000877034E7"
"2017","9","SOCIEDADES","C105010","0.0","0.0","2.8","11516.24","16474.94"
"2017","9","SOCIEDADES","C107101","917721.2","773997.65","235397.64","1.340328226E7","2.099369326E7"
"2017","9","SOCIEDADES","C107102","400107.18","355843.98","76246.0","4724022.11","6875486.18"
"2017","9","SOCIEDADES","C107103","0.0","0.0","","0.0","0.0"
"2017","9","SOCIEDADES","C107109","11064.05","9915.05","2251.46","222672.77","296829.67"
"2017","9","SOCIEDADES","C110301","5618922.19","4728324.67","778259.57","1.940349491E7","6.129910794E7"
"2017","9","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2017","10","SOCIEDADES","C105001","941159.59","814785.36","230459.27","2.018215838E7","2.594411138E7"
"2017","10","SOCIEDADES","C105002","2200.39","1969.5","11506.84","3152508.23","4322500.12"
"2017","10","SOCIEDADES","C105004","7622.25","4894.63","8068.87","1334962.54","1628235.44"
"2017","10","SOCIEDADES","C105005","1475494.15","1307700.69","313742.31","1.444500422E7","2.649198571E7"
"2017","10","SOCIEDADES","C105006","77806.53","71769.98","36034.51","6554588.28","7142629.2"
"2017","10","SOCIEDADES","C105009","231295.46","217147.99","92380.29","7999660.32","5199606.92"
"2017","10","SOCIEDADES","C105010","0.0","0.0","28.61","13673.55","18853.59"
"2017","10","SOCIEDADES","C107101","894629.47","740984.73","204622.6","1.425557324E7","2.222299374E7"
"2017","10","SOCIEDADES","C107102","440945.07","403055.0","60928.38","4310097.06","6961778.16"
"2017","10","SOCIEDADES","C107103","0.0","0.0","","0.0","0.0"
"2017","10","SOCIEDADES","C107109","8747.84","6582.13","1236.88","199149.73","285472.49"
"2017","10","SOCIEDADES","C110301","5384007.57","4313521.52","394642.64","2.078207602E7","6.269902656E7"
"2017","10","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2017","11","SOCIEDADES","C105001","688831.44","582968.25","227667.89","2.028571282E7","2.924983942E7"
"2017","11","SOCIEDADES","C105002","19270.79","15540.28","14358.74","3063258.97","1288948.26"
"2017","11","SOCIEDADES","C105004","6571.87","4339.43","8557.74","1449369.16","1599607.15"
"2017","11","SOCIEDADES","C105005","707422.96","604217.97","1192590.92","2.107281045E7","2.586509938E7"
"2017","11","SOCIEDADES","C105006","107496.58","99384.9","41489.82","6814240.69","7343240.9"
"2017","11","SOCIEDADES","C105009","61643.24","49131.33","104273.82","8702799.42","1.284026991E7"
"2017","11","SOCIEDADES","C105010","0.0","0.0","15.28","9667.36","18637.32"
"2017","11","SOCIEDADES","C107101","687068.96","551994.12","246716.82","1.393929442E7","2.09177891E7"
"2017","11","SOCIEDADES","C107102","430832.2","385364.78","69573.94","4176622.7","6905685.48"
"2017","11","SOCIEDADES","C107109","11112.8","8134.37","1093.52","178271.39","282430.52"
"2017","11","SOCIEDADES","C110301","5586911.29","4418175.74","2044021.4","2.991765396E7","7.657201267E7"
"2017","11","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2017","12","SOCIEDADES","C105001","1172721.95","911581.11","268245.44","2.084005137E7","2.871439379E7"
"2017","12","SOCIEDADES","C105002","40090.02","32318.83","19548.33","3375434.1","5271653.08"
"2017","12","SOCIEDADES","C105004","7388.79","7106.99","14388.86","1642773.17","1801896.19"
"2017","12","SOCIEDADES","C105005","397628.94","120001.0","802246.01","2.642120499E7","2.70217788E7"
"2017","12","SOCIEDADES","C105006","94039.87","73567.41","43388.28","1.397681347E7","1.434702328E7"
"2017","12","SOCIEDADES","C105009","170435.18","153045.41","147532.04","9242728.1","4863950.4"
"2017","12","SOCIEDADES","C105010","0.0","0.0","55.94","11479.78","27895.23"
"2017","12","SOCIEDADES","C107101","240884.19","157911.8","382783.93","1.683690182E7","1.850316394E7"
"2017","12","SOCIEDADES","C107102","404292.47","348004.88","86331.89","5850929.48","8157090.05"
"2017","12","SOCIEDADES","C107109","11659.42","11529.68","1355.19","202526.55","301352.07"
"2017","12","SOCIEDADES","C110301","6483382.24","5154564.98","2270171.38","3.541780416E7","8.56611347E7"
"2017","12","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2018","1","SOCIEDADES","C105001","774890.46","663119.44","241538.5","1.98016618E7","2.570745908E7"
"2018","1","SOCIEDADES","C105002","14217.45","12316.71","22522.82","2962087.85","2133391.96"
"2018","1","SOCIEDADES","C105004","7216.27","6936.26","9588.68","1406969.76","1669816.53"
"2018","1","SOCIEDADES","C105005","1563140.98","1440380.18","185740.88","1.141508249E7","2.44828131E7"
"2018","1","SOCIEDADES","C105006","56345.78","54312.18","36292.22","6004371.59","6425358.9"
"2018","1","SOCIEDADES","C105009","72005.88","61841.48","85837.72","8182781.57","1.077866543E7"
"2018","1","SOCIEDADES","C105010","0.0","0.0","67.03","19162.01","19624.34"
"2018","1","SOCIEDADES","C107101","1065107.39","462611.56","164559.67","1.133592472E7","2.229161247E7"
"2018","1","SOCIEDADES","C107102","434495.64","409297.06","52238.99","4030434.33","6985668.13"
"2018","1","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2018","1","SOCIEDADES","C107109","9451.46","8146.96","1345.95","187664.86","271256.61"
"2018","1","SOCIEDADES","C110301","5586946.65","4530580.87","569339.3","1.898604676E7","6.543365724E7"
"2018","1","SOCIEDADES","C110303","0.0","0.0","0.0","0.01","0.0"
"2018","2","SOCIEDADES","C105001","848228.22","701747.83","222692.32","1.816781831E7","2.464974167E7"
"2018","2","SOCIEDADES","C105002","34833.79","28168.09","10504.11","3211826.08","2798240.31"
"2018","2","SOCIEDADES","C105004","6111.6","5889.29","9802.41","1297180.1","1531294.95"
"2018","2","SOCIEDADES","C105005","410777.5","141973.66","1309057.48","2.840135174E7","3.008472263E7"
"2018","2","SOCIEDADES","C105006","98976.16","96297.62","29447.89","5101941.51","6240827.1"
"2018","2","SOCIEDADES","C105009","158174.96","143498.2","81601.56","6482155.6","6181847.64"
"2018","2","SOCIEDADES","C105010","0.0","0.0","14.7","10467.88","20388.76"
"2018","2","SOCIEDADES","C107101","572512.89","460420.83","180234.14","1.096364037E7","1.699708541E7"
"2018","2","SOCIEDADES","C107102","417116.74","386368.79","54438.59","3653691.2","6407973.72"
"2018","2","SOCIEDADES","C107103","0.0","0.0","33.28","1513.0","0.0"
"2018","2","SOCIEDADES","C107109","8519.26","7286.03","2350.19","165744.23","258096.67"
"2018","2","SOCIEDADES","C110301","9377606.83","8295252.68","110744.11","6847779.76","8.432058124E7"
"2018","2","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2018","3","SOCIEDADES","C105001","732374.02","612379.68","229119.18","1.948865323E7","2.698370467E7"
"2018","3","SOCIEDADES","C105002","19874.32","17714.0","12126.26","2874750.98","2251013.64"
"2018","3","SOCIEDADES","C105004","4580.1","4176.26","24876.84","1945030.81","1816847.98"
"2018","3","SOCIEDADES","C105005","2068031.46","1743819.53","554128.39","1.633211944E7","3.295094942E7"
"2018","3","SOCIEDADES","C105006","146774.54","139204.49","30324.37","5636759.13","7672030.07"
"2018","3","SOCIEDADES","C105009","219745.37","64761.48","74666.54","6932192.23","1.163126925E7"
"2018","3","SOCIEDADES","C105010","0.0","0.0","0.0","8846.65","15886.86"
"2018","3","SOCIEDADES","C107101","797569.4","663761.09","227019.61","1.198667518E7","1.982339164E7"
"2018","3","SOCIEDADES","C107102","421493.73","384412.15","64569.94","4615322.52","7413050.4"
"2018","3","SOCIEDADES","C107103","0.0","0.0","0.0","1544.23","0.0"
"2018","3","SOCIEDADES","C107109","12714.24","11445.28","1226.56","190408.5","315086.26"
"2018","3","SOCIEDADES","C110301","3563924.82","2262416.16","562452.52","1.940372804E7","5.661667527E7"
"2018","3","SOCIEDADES","C110303","0.0","0.0","0.0","0.01","0.0"
"2018","4","SOCIEDADES","C105001","757086.78","627297.24","250957.82","2.036494848E7","2.723087844E7"
"2018","4","SOCIEDADES","C105002","33282.05","27566.3","9491.13","2961213.26","2566770.15"
"2018","4","SOCIEDADES","C105004","6650.98","6288.45","20045.77","1637586.31","1705590.72"
"2018","4","SOCIEDADES","C105005","1245765.02","1047111.76","325901.76","1.873695879E7","2.874925366E7"
"2018","4","SOCIEDADES","C105006","173153.45","160422.02","37140.23","5936464.42","7436721.65"
"2018","4","SOCIEDADES","C105009","159601.89","79326.04","142019.84","8477920.9","1.071431614E7"
"2018","4","SOCIEDADES","C105010","0.0","0.0","0.0","10119.6","13105.85"
"2018","4","SOCIEDADES","C107101","532768.13","430262.19","181447.03","1.187610242E7","1.763875702E7"
"2018","4","SOCIEDADES","C107102","455194.5","399619.2","69299.03","3823538.02","6935529.47"
"2018","4","SOCIEDADES","C107103","0.0","0.0","7.39","2234.26","206.05"
"2018","4","SOCIEDADES","C107109","9139.96","8420.75","1317.06","183985.55","273603.76"
"2018","4","SOCIEDADES","C110301","6523763.79","5421255.63","574105.72","1.928336265E7","6.201049027E7"
"2018","4","SOCIEDADES","C110303","0.0","0.0","0.0","0.01","0.0"
"2018","5","SOCIEDADES","C105001","819640.19","685031.07","238000.33","2.064529643E7","3.22771236E7"
"2018","5","SOCIEDADES","C105002","36135.93","30103.96","14304.29","2778659.86","2651182.14"
"2018","5","SOCIEDADES","C105004","8591.49","8201.51","9149.7","1506863.07","1834107.74"
"2018","5","SOCIEDADES","C105005","810736.65","537477.27","1296193.19","2.693763746E7","3.262571929E7"
"2018","5","SOCIEDADES","C105006","168127.94","152624.27","32889.92","6041540.32","7743914.53"
"2018","5","SOCIEDADES","C105009","239183.51","162520.49","75120.42","7054613.88","1.243819029E7"
"2018","5","SOCIEDADES","C105010","0.0","0.0","0.0","9731.33","17959.28"
"2018","5","SOCIEDADES","C107101","775176.16","644949.31","185014.99","1.250775497E7","2.050127128E7"
"2018","5","SOCIEDADES","C107102","481517.43","441456.81","63817.04","4586106.11","7868536.46"
"2018","5","SOCIEDADES","C107103","149.6","0.0","0.0","1285.32","2321.74"
"2018","5","SOCIEDADES","C107109","10130.69","9675.3","1361.88","204468.2","304306.91"
"2018","5","SOCIEDADES","C110301","6264749.51","5129452.39","457289.89","1.827141224E7","6.789607161E7"
"2018","5","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2018","6","SOCIEDADES","C105001","931175.33","784599.15","236789.42","2.212145192E7","2.66306343E7"
"2018","6","SOCIEDADES","C105002","35886.33","31526.01","12497.46","2749907.42","3349411.03"
"2018","6","SOCIEDADES","C105004","6907.57","6605.46","9094.41","1483567.98","1770998.06"
"2018","6","SOCIEDADES","C105005","879076.91","629182.64","709734.86","2.272162981E7","2.983137135E7"
"2018","6","SOCIEDADES","C105006","149442.62","128428.44","34658.33","6029324.52","7410090.83"
"2018","6","SOCIEDADES","C105009","523150.6","470053.04","75266.56","7395280.16","1.028539775E7"
"2018","6","SOCIEDADES","C105010","0.0","0.0","4.2","12463.45","20478.16"
"2018","6","SOCIEDADES","C107101","546278.17","439562.53","267560.33","1.312006502E7","1.884436776E7"
"2018","6","SOCIEDADES","C107102","490445.21","445591.77","61444.89","3977292.56","7396296.95"
"2018","6","SOCIEDADES","C107103","191.02","191.02","0.0","756.33","2045.55"
"2018","6","SOCIEDADES","C107109","9392.29","9196.46","1585.54","196168.88","263408.46"
"2018","6","SOCIEDADES","C110301","4889357.69","3811298.57","700436.92","2.089279352E7","5.995033639E7"
"2018","6","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2018","7","SOCIEDADES","C105001","556704.32","441544.35","223372.23","2.131774548E7","2.465922841E7"
"2018","7","SOCIEDADES","C105002","25496.73","22439.72","15903.82","2701640.8","3018446.66"
"2018","7","SOCIEDADES","C105004","6901.64","6422.11","12216.57","1563891.84","1870679.91"
"2018","7","SOCIEDADES","C105005","6576753.43","6339113.2","404155.39","2.111110097E7","7.592295034E7"
"2018","7","SOCIEDADES","C105006","139903.54","131761.35","38879.08","6250657.18","7336836.8"
"2018","7","SOCIEDADES","C105009","315600.43","263002.94","73840.4","6844818.54","9284803.85"
"2018","7","SOCIEDADES","C105010","0.0","0.0","0.0","12061.49","18976.37"
"2018","7","SOCIEDADES","C107101","783740.39","641529.71","239854.18","1.403685642E7","2.141872685E7"
"2018","7","SOCIEDADES","C107102","457857.58","421378.27","67240.85","4098985.04","7338768.58"
"2018","7","SOCIEDADES","C107103","214.69","214.69","1.08","1243.4","2331.59"
"2018","7","SOCIEDADES","C107109","10664.49","10216.68","1357.58","207326.8","293856.18"
"2018","7","SOCIEDADES","C110301","5986151.58","5019686.61","397595.74","1.447781968E7","6.226699574E7"
"2018","7","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2018","8","SOCIEDADES","C105001","516392.17","387773.58","213900.2","2.081712073E7","2.526433166E7"
"2018","8","SOCIEDADES","C105002","30635.33","22874.86","17554.52","3027443.46","2698199.27"
"2018","8","SOCIEDADES","C105004","7939.25","7505.59","13338.22","1585704.76","1878036.53"
"2018","8","SOCIEDADES","C105005","494138.03","269602.26","1263318.26","2.545131439E7","2.760712311E7"
"2018","8","SOCIEDADES","C105006","126188.4","110538.4","38989.04","6451976.12","7581443.62"
"2018","8","SOCIEDADES","C105009","179885.52","136063.61","132572.55","8661998.7","9787218.95"
"2018","8","SOCIEDADES","C105010","0.0","0.0","0.0","12450.18","16115.26"
"2018","8","SOCIEDADES","C107101","965363.34","811994.31","210090.0","1.387153606E7","2.289830835E7"
"2018","8","SOCIEDADES","C107102","472201.65","426532.26","63843.92","4518433.45","7549209.5"
"2018","8","SOCIEDADES","C107103","142.17","120.07","48.31","1316.75","2209.66"
"2018","8","SOCIEDADES","C107109","13121.92","12825.57","1591.12","194375.17","308155.0"
"2018","8","SOCIEDADES","C110301","6538918.47","5494863.54","386654.4","1.754340336E7","7.047796048E7"
"2018","8","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2018","9","SOCIEDADES","C105001","705580.02","592914.95","233220.89","2.018590645E7","2.400175819E7"
"2018","9","SOCIEDADES","C105002","21953.03","17234.8","20481.14","3499417.23","2723676.59"
"2018","9","SOCIEDADES","C105004","7208.55","6738.2","10497.21","1519986.07","1756141.28"
"2018","9","SOCIEDADES","C105005","1332616.46","1078438.31","524948.81","1.852331615E7","2.904541015E7"
"2018","9","SOCIEDADES","C105006","138484.08","124098.32","37057.28","5935433.87","6521124.75"
"2018","9","SOCIEDADES","C105009","108110.44","63760.39","96389.08","7967597.53","8822177.81"
"2018","9","SOCIEDADES","C105010","0.0","0.0","0.0","12845.07","10443.83"
"2018","9","SOCIEDADES","C107101","1033208.28","870207.89","197620.1","1.284334579E7","2.193214396E7"
"2018","9","SOCIEDADES","C107102","389097.48","360650.28","72789.31","4203978.57","6907250.39"
"2018","9","SOCIEDADES","C107103","113.14","113.14","0.63","1590.9","2014.22"
"2018","9","SOCIEDADES","C107109","10846.31","10689.25","1373.33","159827.03","277402.8"
"2018","9","SOCIEDADES","C110301","6330817.28","5244001.42","230927.67","1.414321649E7","6.455425345E7"
"2018","9","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2018","10","SOCIEDADES","C105001","434095.0","323501.88","231801.13","2.149564078E7","2.349876324E7"
"2018","10","SOCIEDADES","C105002","50809.49","43966.96","12772.36","2807328.18","3778026.04"
"2018","10","SOCIEDADES","C105004","8968.49","8481.03","8957.73","1575893.19","1956070.53"
"2018","10","SOCIEDADES","C105005","1044980.91","793939.68","594829.08","2.40214576E7","3.173479314E7"
"2018","10","SOCIEDADES","C105006","105564.04","100746.43","34986.29","5751137.19","6770408.01"
"2018","10","SOCIEDADES","C105009","191723.2","152264.35","84629.16","7850465.46","8174139.12"
"2018","10","SOCIEDADES","C105010","0.0","0.0","0.0","12578.65","11334.85"
"2018","10","SOCIEDADES","C107101","949086.82","791331.36","225341.7","1.404377954E7","2.440122305E7"
"2018","10","SOCIEDADES","C107102","320689.62","274056.11","66872.1","5164983.55","7174900.21"
"2018","10","SOCIEDADES","C107103","41.81","41.81","54.0","1362.25","1225.2"
"2018","10","SOCIEDADES","C107109","9089.86","9089.68","1528.11","202550.61","286333.63"
"2018","10","SOCIEDADES","C110301","6808886.31","5719488.08","308926.84","1.380853043E7","6.862114996E7"
"2018","11","SOCIEDADES","C105001","686949.62","504255.91","238436.09","1.886587816E7","2.493514699E7"
"2018","11","SOCIEDADES","C105002","19563.98","15268.18","12495.83","2639029.61","3153580.43"
"2018","11","SOCIEDADES","C105004","9650.24","9001.91","19144.71","1801434.31","2078746.09"
"2018","11","SOCIEDADES","C105005","431975.19","198719.75","1286326.8","2.652513173E7","3.003405163E7"
"2018","11","SOCIEDADES","C105006","118456.18","104571.95","36437.28","6759520.56","6658202.6"
"2018","11","SOCIEDADES","C105009","139295.0","62942.73","87157.97","7227024.52","1.258133916E7"
"2018","11","SOCIEDADES","C105010","0.0","0.0","0.0","12155.14","15151.75"
"2018","11","SOCIEDADES","C107101","684055.82","557169.64","224593.32","1.345019895E7","2.213068959E7"
"2018","11","SOCIEDADES","C107102","385367.53","343445.65","74260.5","4621286.91","7244409.19"
"2018","11","SOCIEDADES","C107103","0.0","0.0","48.16","2809.09","2490.19"
"2018","11","SOCIEDADES","C107109","9201.72","9198.72","1915.6","176432.23","271611.86"
"2018","11","SOCIEDADES","C110301","6024077.38","4824081.68","475779.41","1.836733451E7","7.170657313E7"
"2018","12","SOCIEDADES","C105001","609092.95","442474.06","299766.23","2.239234709E7","2.477193217E7"
"2018","12","SOCIEDADES","C105002","28470.0","23968.42","14781.37","2478617.42","3015926.22"
"2018","12","SOCIEDADES","C105004","11283.31","10408.02","11716.02","1987840.74","2153827.2"
"2018","12","SOCIEDADES","C105005","610521.03","358169.17","830506.62","2.477530215E7","2.783583266E7"
"2018","12","SOCIEDADES","C105006","155702.4","137329.97","35612.05","6272684.08","6751405.73"
"2018","12","SOCIEDADES","C105009","518840.91","500781.09","146133.27","8498998.09","5890844.56"
"2018","12","SOCIEDADES","C105010","0.0","0.0","0.0","11737.75","16358.36"
"2018","12","SOCIEDADES","C107101","244530.22","190591.11","357996.22","1.505480264E7","1.846575511E7"
"2018","12","SOCIEDADES","C107102","402373.91","374340.23","93917.36","4872574.36","7733717.84"
"2018","12","SOCIEDADES","C107103","173.07","149.92","2.14","574.96","2017.22"
"2018","12","SOCIEDADES","C107109","8608.66","8608.44","2789.78","242367.15","287076.55"
"2018","12","SOCIEDADES","C110301","2526477.2","1163490.34","7929153.35","7.863560955E7","9.481696749E7"
"2019","1","SOCIEDADES","C105001","805100.66","713763.58","178807.37","1.939277409E7","2.282666257E7"
"2019","1","SOCIEDADES","C105002","25371.39","20739.28","9026.02","2081093.31","2887352.46"
"2019","1","SOCIEDADES","C105004","9267.31","8735.62","9968.95","1519088.5","2189349.26"
"2019","1","SOCIEDADES","C105005","1376112.93","1143372.82","315769.32","1.597342004E7","2.615707243E7"
"2019","1","SOCIEDADES","C105006","116230.76","113057.85","29786.41","6044891.6","6699273.34"
"2019","1","SOCIEDADES","C105009","123911.65","52072.34","79398.22","7747881.36","1.115235835E7"
"2019","1","SOCIEDADES","C105010","0.0","0.0","0.0","11932.63","13628.66"
"2019","1","SOCIEDADES","C107101","1003760.71","526568.24","158578.77","1.158190698E7","2.209343854E7"
"2019","1","SOCIEDADES","C107102","455379.69","386952.17","53543.53","4109340.76","7238033.89"
"2019","1","SOCIEDADES","C107103","37.47","37.47","72.0","1978.39","312.26"
"2019","1","SOCIEDADES","C107109","8556.63","8556.63","1579.57","216920.6","271646.62"
"2019","1","SOCIEDADES","C110301","5629429.74","4644926.69","293531.25","1.809111751E7","6.213398378E7"
"2019","2","SOCIEDADES","C105001","641274.78","514912.78","179225.98","1.761541286E7","2.40074046E7"
"2019","2","SOCIEDADES","C105002","36222.82","31204.85","8381.65","2189341.69","3485936.2"
"2019","2","SOCIEDADES","C105004","9795.34","9449.16","12846.12","1677346.08","1976342.5"
"2019","2","SOCIEDADES","C105005","956815.73","729047.61","1189461.91","2.15232198E7","2.84429695E7"
"2019","2","SOCIEDADES","C105006","143698.99","132400.07","32425.43","5410502.52","6307051.91"
"2019","2","SOCIEDADES","C105009","167606.57","104734.27","69220.28","7231296.03","9937525.67"
"2019","2","SOCIEDADES","C105010","91.84","91.84","0.0","10174.3","10006.55"
"2019","2","SOCIEDADES","C107101","710157.8","594255.26","200699.18","1.183957457E7","1.791365871E7"
"2019","2","SOCIEDADES","C107102","444549.45","378559.95","52554.32","3796139.23","6921657.52"
"2019","2","SOCIEDADES","C107103","0.0","0.0","0.0","0.0","0.0"
"2019","2","SOCIEDADES","C107109","7073.79","6694.19","1815.44","159769.77","238431.31"
"2019","2","SOCIEDADES","C110301","6760507.97","5687362.27","200590.95","1.081948201E7","6.569783775E7"
"2019","3","SOCIEDADES","C105001","607157.97","529764.64","216579.03","2.119454577E7","2.181534155E7"
"2019","3","SOCIEDADES","C105002","29325.85","24238.19","8197.87","1921732.36","3860530.43"
